NDC_CODE,MAPPED_NDC_CODE,MODE,PRIORITY,VOLUME,CLIENT,BAG_TYPE,BAG_IDENTIFIER,PTL_ID,ptl_cutoff_time
Dhanbad_Temp_D (Jharkhand),Dhanbad_Tilabani_H (Jharkhand),E,ANY,ANY,ANY,Express,Dhanbad_E,0009,0030;0130;0730;1330;1830
Dhanbad_Temp_D (Jharkhand),Dhanbad_Tilabani_H (Jharkhand),S,ANY,ANY,ANY,Surface,Dhanbad_E,0033,0030;0330;0830;1230;1500;2030;2330
Dhanbad_Tilabani_D (Jharkhand),Dhanbad_Tilabani_H (Jharkhand),E,ANY,ANY,ANY,Express,Dhanbad_E,0009,0030;0130;0730;1330;1830
Dhanbad_Tilabani_D (Jharkhand),Dhanbad_Tilabani_H (Jharkhand),S,ANY,ANY,ANY,Surface,Dhanbad_E,0033,0030;0330;0830;1230;1500;2030;2330
Dhanbad_Tilabani_H (Jharkhand),Dhanbad_Tilabani_H (Jharkhand),E,ANY,ANY,ANY,Express,Dhanbad_E,0009,0030;0130;0730;1330;1830
Dhanbad_Tilabani_H (Jharkhand),Dhanbad_Tilabani_H (Jharkhand),S,ANY,ANY,ANY,Surface,Dhanbad_E,0033,0030;0330;0830;1230;1500;2030;2330
Dhandhuka_BhavnagarRd_DPP (Gujarat),Ahmedabad_Kanera_GW (Gujarat),E,ANY,ANY,ANY,Express,Ahmedabad_W,0010,0030;0130;0730;1330;1830
Dhandhuka_BhavnagarRd_DPP (Gujarat),Ahmedabad_Kanera_GW (Gujarat),S,ANY,ANY,ANY,Surface,Ahmedabad_W,0047,0030;0330;0830;1230;1500;2030;2330
Dhandhuka_Dholera_DPP (Gujarat),Ahmedabad_Kanera_GW (Gujarat),E,ANY,ANY,ANY,Express,Ahmedabad_W,0010,0030;0130;0730;1330;1830
Dhandhuka_Dholera_DPP (Gujarat),Ahmedabad_Kanera_GW (Gujarat),S,ANY,ANY,ANY,Surface,Ahmedabad_W,0047,0030;0330;0830;1230;1500;2030;2330
Dhanera_JalaramNagar_D (Gujarat),Ahmedabad_Kanera_GW (Gujarat),E,ANY,ANY,ANY,Express,Ahmedabad_W,0010,0030;0130;0730;1330;1830
Dhanera_JalaramNagar_D (Gujarat),Mehsana_DediysnGIDC_I (Gujarat),S,ANY,ANY,ANY,Surface,Ahmedabad_W,0058,0030;0330;0830;1230;1500;2030;2330
Dharamjaigarh_Ward12_D (Chhattisgarh),Ambikapur_Bouripara_I (Chhattisgarh),E,ANY,ANY,ANY,Express,Ambikapur_W,0026,0030;0130;0730;1330;1830
Dharamjaigarh_Ward12_D (Chhattisgarh),Ambikapur_Bouripara_I (Chhattisgarh),S,ANY,ANY,ANY,Surface,Ambikapur_W,0043,0130;0330;0900;1700;2330
Dharamkot_KotIseKhan_D (Punjab),Ludhiana_Barmalipur_H (Punjab),ANY,ANY,ANY,ANY,Surface,Chandigarh_N,0056,0030;0330;0830;1230;1500;2030;2330
Dharamkot_Zira_D (Punjab),Ludhiana_Barmalipur_H (Punjab),ANY,ANY,ANY,ANY,Surface,Chandigarh_N,0056,0030;0330;0830;1230;1500;2030;2330
Dharampur_Kumarhatti_D (Himachal Pradesh),Chandigarh_RamNagar_GW (Punjab),ANY,ANY,ANY,ANY,Surface,Chandigarh_N,0017,0030;0330;0830;1230;1500;2030;2330
Dharampur_Kumarhatti_DPP (Himachal Pradesh),Chandigarh_RamNagar_GW (Punjab),ANY,ANY,ANY,ANY,Surface,Chandigarh_N,0017,0030;0330;0830;1230;1500;2030;2330
Dharamshala_GrudwrRd_D (Himachal Pradesh),Pathankot_Kahanpur_H (Punjab),ANY,ANY,ANY,ANY,Surface,Chandigarh_N,0043,0030;0330;0830;1230;1500;2030;2330
Dharamshala_Panjlehr_D (Himachal Pradesh),Pathankot_Kahanpur_H (Punjab),ANY,ANY,ANY,ANY,Surface,Chandigarh_N,0043,0030;0330;0830;1230;1500;2030;2330
Dharapuram_BestNagar_D (Tamil Nadu),Coimbatore_Pudhupalayam_GW (Tamil Nadu),E,ANY,ANY,ANY,Express,Coimbatore_S,0032,0030;0130;0730;1330;1830
Dharapuram_BestNagar_D (Tamil Nadu),Coimbatore_Pudhupalayam_GW (Tamil Nadu),S,ANY,ANY,ANY,Surface,Coimbatore_S,0016,0030;0330;0830;1230;1500;2030;2330
Dharchula_Jauljibi_DPP (Uttarakhand),Rudrapur_Amarpur_H (Uttarakhand),ANY,ANY,ANY,ANY,Surface,Sonipat_N,0052,0415
Dharchula_Suwa_DPP (Uttarakhand),Rudrapur_Amarpur_H (Uttarakhand),ANY,ANY,ANY,ANY,Surface,Sonipat_N,0052,0415
Dhariyawad_Kalyanpura_DPP (Rajasthan),Mandsaur_Ajijkhedi_I (Madhya Pradesh),E,ANY,ANY,ANY,Express,Indore_W,0020,0030;0130;0730;1330;1830
Dhariyawad_Kalyanpura_DPP (Rajasthan),Mandsaur_Ajijkhedi_I (Madhya Pradesh),S,ANY,ANY,ANY,Surface,Indore_W,0005,0030;0330;0830;1230;1500;2030;2330
Dharmabad_RamNagar_D (Maharashtra),Nanded_Wajegaon_H (Maharashtra),E,ANY,ANY,ANY,Express,Pune_W,0006,0030;0130;0730;1330;1830
Dharmabad_RamNagar_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),S,ANY,ANY,ANY,Surface,Nagpur_W,0029,0030;0330;0830;1230;1500;2030;2330
Dharmanagar_Churaibari1_D (Tripura),Silchar_Ambikapur_H (Assam),E,ANY,ANY,ANY,Express,Guwahati_E,0056,0030;0130;0730;1330;1830
Dharmanagar_Churaibari1_D (Tripura),Silchar_Ambikapur_H (Assam),S,ANY,ANY,ANY,Surface,Silchar_E,0008,0030;0330;0830;1230;1500;2030;2330
Dharmanagar_Ward3_D (Tripura),Silchar_Ambikapur_H (Assam),E,ANY,ANY,ANY,Express,Guwahati_E,0056,0030;0130;0730;1330;1830
Dharmanagar_Ward3_D (Tripura),Silchar_Ambikapur_H (Assam),S,ANY,ANY,ANY,Surface,Silchar_E,0008,0030;0330;0830;1230;1500;2030;2330
DharmapuriTS_Boyawada_D (Telangana),Hyderabad_Shamshbd_H (Telangana),E,ANY,ANY,ANY,Express,Hyderabad_S,0042,1130;2130
DharmapuriTS_Boyawada_D (Telangana),Hyderabad_Medchal_GW (Telangana),S,ANY,ANY,ANY,Surface,Hyderabad_S,0006,0030;0500
Dharmapuri_Agrinagar_D (Tamil Nadu),Krishnagiri_Bynapalli_I (Tamil Nadu),E,ANY,ANY,ANY,Express,Krishnagiri_S,0002,0030;0130;0730;1330;1830
Dharmapuri_Agrinagar_D (Tamil Nadu),Krishnagiri_Bynapalli_I (Tamil Nadu),S,ANY,ANY,ANY,Surface,Krishnagiri_S,0014,0430;1230;2030
Dharmapuri_Thoppur_D (Tamil Nadu),Krishnagiri_Bynapalli_I (Tamil Nadu),E,ANY,ANY,ANY,Express,Krishnagiri_S,0002,0030;0130;0730;1330;1830
Dharmapuri_Thoppur_D (Tamil Nadu),Krishnagiri_Bynapalli_I (Tamil Nadu),S,ANY,ANY,ANY,Surface,Krishnagiri_S,0014,0430;1230;2030
Dharni_Bank_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0041,0030;0130;0730;1330;1830
Dharni_Bank_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),S,ANY,ANY,ANY,Surface,Nagpur_W,0029,0030;0330;0830;1230;1500;2030;2330
Dharwad_Mrityunjaya_D (Karnataka),Hubli_Budarshingi_H (Karnataka),E,ANY,ANY,ANY,Express,Goa_W,0033,0030;0130;0730;1330;1830
Dharwad_Mrityunjaya_D (Karnataka),Hubli_Budarshingi_H (Karnataka),S,ANY,ANY,ANY,Surface,Hubli_S,0036,0030;0330;0830;1230;1500;2030;2330
Dharwad_Narayanpura_D (Karnataka),Hubli_Budarshingi_H (Karnataka),E,ANY,ANY,ANY,Express,Goa_W,0033,0030;0130;0730;1330;1830
Dharwad_Narayanpura_D (Karnataka),Hubli_Budarshingi_H (Karnataka),S,ANY,ANY,ANY,Surface,Hubli_S,0036,0030;0330;0830;1230;1500;2030;2330
Dhar_TirupatiNagar_D (Madhya Pradesh),Indore_Dakachya_GW (Madhya Pradesh),E,ANY,ANY,ANY,Express,Indore_W,0037,0030;0130;0730;1330;1830
Dhar_TirupatiNagar_D (Madhya Pradesh),Indore_Dakachya_GW (Madhya Pradesh),S,ANY,ANY,ANY,Surface,Indore_W,0053,0030;0500
Dhasa_Nolipara_D (Gujarat),Ahmedabad_Kanera_GW (Gujarat),E,ANY,ANY,ANY,Express,Ahmedabad_W,0010,0030;0130;0730;1330;1830
Dhasa_Nolipara_D (Gujarat),Ahmedabad_Kanera_GW (Gujarat),S,ANY,ANY,ANY,Surface,Ahmedabad_W,0047,0030;0330;0830;1230;1500;2030;2330
Dhaurahara_TahsilRD_D (Uttar Pradesh),Bahraich_Susrauli_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,0020,0130;0330;0900;1700;2330
Dheera_Purba_DPP (Himachal Pradesh),Chandigarh_RamNagar_GW (Punjab),ANY,ANY,ANY,ANY,Surface,Chandigarh_N,0017,0030;0330;0830;1230;1500;2030;2330
Dhemaji_Ward6_D (Assam),Dibrugarh_Mohanbari_H (Assam),E,ANY,ANY,ANY,Express,Dibrugarh_E,0012,0030;0130;0730;1330;1830
Dhemaji_Ward6_D (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,0023,0030;0330;0830;1230;1500;2030;2330
Dhenkanal_Balaramprasad_D (Orissa),Angul_Durgavihar_I (Orissa),E,ANY,ANY,ANY,Express,Angul_N,0002,0030;0130;0730;1330;1830
Dhenkanal_Balaramprasad_D (Orissa),Angul_Durgavihar_I (Orissa),S,ANY,ANY,ANY,Surface,Angul_N,0053,0030;0330;0830;1230;1500;2030;2330
Dhenkanal_Korian_D (Orissa),Angul_Durgavihar_I (Orissa),E,ANY,ANY,ANY,Express,Angul_N,0002,0030;0130;0730;1330;1830
Dhenkanal_Korian_D (Orissa),Angul_Durgavihar_I (Orissa),S,ANY,ANY,ANY,Surface,Angul_N,0053,0030;0330;0830;1230;1500;2030;2330
Dhenkanal_Rasol_D (Orissa),Angul_Durgavihar_I (Orissa),E,ANY,ANY,ANY,Express,Angul_N,0002,0030;0130;0730;1330;1830
Dhenkanal_Rasol_D (Orissa),Angul_Durgavihar_I (Orissa),S,ANY,ANY,ANY,Surface,Angul_N,0053,0030;0330;0830;1230;1500;2030;2330
Dhenkanal_Ward9_D (Orissa),Angul_Durgavihar_I (Orissa),E,ANY,ANY,ANY,Express,Angul_N,0002,0030;0130;0730;1330;1830
Dhenkanal_Ward9_D (Orissa),Angul_Durgavihar_I (Orissa),S,ANY,ANY,ANY,Surface,Angul_N,0053,0030;0330;0830;1230;1500;2030;2330
Dhingtown_Sonari1_D (Assam),Nagaon_Bangthai_H (Assam),E,ANY,ANY,ANY,Express,Guwahati_E,0012,0030;0130;0730;1330;1830
Dhingtown_Sonari1_D (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,0023,0030;0330;0830;1230;1500;2030;2330
Dhmngaon_Bypass_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0041,0030;0130;0730;1330;1830
Dhmngaon_Bypass_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),S,ANY,ANY,ANY,Surface,Nagpur_W,0029,0030;0330;0830;1230;1500;2030;2330
Dholi_Sharfuddinpur_D (Bihar),Muzaffarpur_Gobarsahi_H (Bihar),E,ANY,ANY,ANY,Express,Muzaffarpur_E,0037,0030;0130;0730;1330;1830
Dholi_Sharfuddinpur_D (Bihar),Muzaffarpur_Gobarsahi_H (Bihar),S,ANY,ANY,ANY,Surface,Muzaffarpur_E,0027,0130;0330;0900;1700;2330
Dholi_WardNo4_D (Bihar),Muzaffarpur_Gobarsahi_H (Bihar),E,ANY,ANY,ANY,Express,Muzaffarpur_E,0037,0030;0130;0730;1330;1830
Dholi_WardNo4_D (Bihar),Muzaffarpur_Gobarsahi_H (Bihar),S,ANY,ANY,ANY,Surface,Muzaffarpur_E,0027,0130;0330;0900;1700;2330
Dholka_Rampur_D (Gujarat),Ahmedabad_Kanera_GW (Gujarat),E,ANY,ANY,ANY,Express,Ahmedabad_W,0010,0030;0130;0730;1330;1830
Dholka_Rampur_D (Gujarat),Ahmedabad_Kanera_GW (Gujarat),S,ANY,ANY,ANY,Surface,Ahmedabad_W,0047,0030;0330;0830;1230;1500;2030;2330
Dholpur_KamlaColony_D (Rajasthan),Agra_Jaupura_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Agra_N,0056,0030;0500
Dhone_Autonagar_D (Andhra Pradesh),Kurnool_Dinnedevrpdu_I (Andhra Pradesh),E,ANY,ANY,ANY,Express,Hyderabad_S,0029,0030;0130;0730;1330;1830
Dhone_Autonagar_D (Andhra Pradesh),Hyderabad_Medchal_GW (Telangana),S,ANY,ANY,ANY,Surface,Hyderabad_S,0030,0030;0500
Dhoraji_StationRd_DPP (Gujarat),Junagadh_Dolatpara_I (Gujarat),E,ANY,ANY,ANY,Express,Ahmedabad_W,0016,0030;0130;0730;1330;1830
Dhoraji_StationRd_DPP (Gujarat),Junagadh_Dolatpara_I (Gujarat),S,ANY,ANY,ANY,Surface,Ahmedabad_W,0056,0030;0330;0830;1230;1500;2030;2330
Dhorimana_VishnuColony_D (Rajasthan),Jaipur_Jaisinghpura_GW (Rajasthan),ANY,ANY,ANY,ANY,Surface,Jaipur_N,0012,0030;0330;0830;1230;1500;2030;2330
Dhrangadhra_Mayurnagar_DPP (Gujarat),Ahmedabad_Kanera_GW (Gujarat),E,ANY,ANY,ANY,Express,Ahmedabad_W,0010,0030;0130;0730;1330;1830
Dhrangadhra_Mayurnagar_DPP (Gujarat),Ahmedabad_Kanera_GW (Gujarat),S,ANY,ANY,ANY,Surface,Ahmedabad_W,0047,0030;0330;0830;1230;1500;2030;2330
Dhrol_KharvaRd_D (Gujarat),Rajkot_Amargadh_H (Gujarat),E,ANY,ANY,ANY,Express,Ahmedabad_W,0010,0030;0130;0730;1330;1830
Dhrol_KharvaRd_D (Gujarat),Rajkot_Amargadh_H (Gujarat),S,ANY,ANY,ANY,Surface,Ahmedabad_W,0010,0030;0330;0830;1230;1500;2030;2330
Dhrol_PGVCLOfc_D (Gujarat),Rajkot_Amargadh_H (Gujarat),E,ANY,ANY,ANY,Express,Ahmedabad_W,0010,0030;0130;0730;1330;1830
Dhrol_PGVCLOfc_D (Gujarat),Rajkot_Amargadh_H (Gujarat),S,ANY,ANY,ANY,Surface,Ahmedabad_W,0010,0030;0330;0830;1230;1500;2030;2330
Dhubri_Golakganj_DPP (Assam),Siliguri_Jugibhita_GW (West Bengal),E,ANY,ANY,ANY,Express,Siliguri_E,0007,0030;0130;0730;1330;1830
Dhubri_Golakganj_DPP (Assam),Siliguri_Jugibhita_GW (West Bengal),S,ANY,ANY,ANY,Surface,Siliguri_E,0020,0030;0330;0830;1230;1500;2030;2330
Dhubri_Tetultol_D (Assam),Siliguri_Jugibhita_GW (West Bengal),E,ANY,ANY,ANY,Express,Siliguri_E,0007,0030;0130;0730;1330;1830
Dhubri_Tetultol_D (Assam),Siliguri_Jugibhita_GW (West Bengal),S,ANY,ANY,ANY,Surface,Siliguri_E,0020,0030;0330;0830;1230;1500;2030;2330
Dhule_MohadiUpnagar_D (Maharashtra),Dhule_MohadiUpnagar_I (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0007,0030;0130;0730;1330;1830
Dhule_MohadiUpnagar_D (Maharashtra),Dhule_MohadiUpnagar_I (Maharashtra),S,ANY,ANY,ANY,Surface,Dhule_W,0035,0030;0500
Dhule_MohadiUpnagar_I (Maharashtra),Dhule_MohadiUpnagar_I (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0007,0030;0130;0730;1330;1830
Dhule_MohadiUpnagar_I (Maharashtra),Dhule_MohadiUpnagar_I (Maharashtra),S,ANY,ANY,ANY,Surface,Dhule_W,0035,0030;0500
Dhulian_RatanDPP_D (West Bengal),Malda_Tiakati_I (West Bengal),E,ANY,ANY,ANY,Express,Kolkata_E,0056,0030;0130;0730;1330;1830
Dhulian_RatanDPP_D (West Bengal),Malda_Tiakati_I (West Bengal),S,ANY,ANY,ANY,Surface,Kolkata_E,0035,0030;0330;0830;1230;1500;2030;2330
Dhuri_Bhalwanroad_D (Punjab),Chandigarh_RamNagar_GW (Punjab),ANY,ANY,ANY,ANY,Surface,Chandigarh_N,0017,0030;0330;0830;1230;1500;2030;2330
Dhuri_MaheshNagar_D (Punjab),Chandigarh_RamNagar_GW (Punjab),ANY,ANY,ANY,ANY,Surface,Chandigarh_N,0017,0030;0330;0830;1230;1500;2030;2330
Dibai_GalibpurRd_D (Uttar Pradesh),Aligarh_Dhanipur_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Delhi_N,0038,0415
Dibai_Galibpur_D (Uttar Pradesh),Aligarh_Dhanipur_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Delhi_N,0038,0415
Dibai_Pahasu_D (Uttar Pradesh),Aligarh_Dhanipur_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Delhi_N,0038,0415
Dibrugarh_Amolapatty_D (Assam),Dibrugarh_Mohanbari_H (Assam),E,ANY,ANY,ANY,Express,Dibrugarh_E,0012,0030;0130;0730;1330;1830
Dibrugarh_Amolapatty_D (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,0023,0030;0330;0830;1230;1500;2030;2330
Dibrugarh_ChringGaon_D (Assam),Dibrugarh_Mohanbari_H (Assam),E,ANY,ANY,ANY,Express,Dibrugarh_E,0012,0030;0130;0730;1330;1830
Dibrugarh_ChringGaon_D (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,0023,0030;0330;0830;1230;1500;2030;2330
Dibrugarh_Mohanbari_H (Assam),Dibrugarh_Mohanbari_H (Assam),E,ANY,ANY,ANY,Express,Dibrugarh_E,0012,0030;0130;0730;1330;1830
Dibrugarh_Mohanbari_H (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,0023,0030;0330;0830;1230;1500;2030;2330
Didihat_PantGaon_DPP (Uttarakhand),Rudrapur_Amarpur_H (Uttarakhand),ANY,ANY,ANY,ANY,Surface,Sonipat_N,0052,0415
Didwana_SikarRoad_D (Rajasthan),Sikar_IndustrialArea_I (Rajasthan),ANY,ANY,ANY,ANY,Surface,Jaipur_N,0004,0030;0330;0830;1230;1500;2030;2330
Didwana_TransportNgr_DPP (Rajasthan),Sikar_IndustrialArea_I (Rajasthan),ANY,ANY,ANY,ANY,Surface,Jaipur_N,0004,0030;0330;0830;1230;1500;2030;2330
Digapahandi_Punjikanya1_D (Orissa),Behrampur_Mandiapalli_I (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,0043,0030;0130;0730;1330;1830
Digapahandi_Punjikanya1_D (Orissa),Behrampur_Mandiapalli_I (Orissa),S,ANY,ANY,ANY,Surface,Bhubaneshwar_E,0032,0030;0330;0830;1230;1500;2030;2330
Digboi_Itabhata_DPP (Assam),Dibrugarh_Mohanbari_H (Assam),E,ANY,ANY,ANY,Express,Dibrugarh_E,0012,0030;0130;0730;1330;1830
Digboi_Itabhata_DPP (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,0023,0030;0330;0830;1230;1500;2030;2330
Dighwara_Saidpur_D (Bihar),Chhapra_Newajitola_I (Bihar),E,ANY,ANY,ANY,Express,Patna_E,0010,0030;0130;0730;1330;1830
Dighwara_Saidpur_D (Bihar),Chhapra_Newajitola_I (Bihar),S,ANY,ANY,ANY,Surface,Patna_E,0026,0030;0330;0830;1230;1500;2030;2330
Digras_Darwa_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0041,0030;0130;0730;1330;1830
Digras_Darwa_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),S,ANY,ANY,ANY,Surface,Nagpur_W,0029,0030;0330;0830;1230;1500;2030;2330
Digras_Virajcplx_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0041,0030;0130;0730;1330;1830
Digras_Virajcplx_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),S,ANY,ANY,ANY,Surface,Nagpur_W,0029,0030;0330;0830;1230;1500;2030;2330
DildarNagar_Central_D_1 (Uttar Pradesh),Varanasi_Khajuri_H (Uttar Pradesh),E,ANY,ANY,ANY,Express,Varanasi_N,0057,0030;0130;0730;1330;1830
DildarNagar_Central_D_1 (Uttar Pradesh),Varanasi_Khajuri_H (Uttar Pradesh),S,ANY,ANY,ANY,Surface,Varanasi_N,0018,0130;0330;0900;1700;2330
Dimapur_BurmaCamp_D (Nagaland),Dimapur_Sovima_I (Nagaland),E,ANY,ANY,ANY,Express,Guwahati_E,0002,0030;0130;0730;1330;1830
Dimapur_BurmaCamp_D (Nagaland),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,0023,0030;0330;0830;1230;1500;2030;2330
Dimapur_Duncan_D (Nagaland),Dimapur_Sovima_I (Nagaland),E,ANY,ANY,ANY,Express,Guwahati_E,0002,0030;0130;0730;1330;1830
Dimapur_Duncan_D (Nagaland),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,0023,0030;0330;0830;1230;1500;2030;2330
Dimapur_Niuland_D (Nagaland),Dimapur_Sovima_I (Nagaland),E,ANY,ANY,ANY,Express,Guwahati_E,0002,0030;0130;0730;1330;1830
Dimapur_Niuland_D (Nagaland),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,0023,0030;0330;0830;1230;1500;2030;2330
Dimapur_PuranaBazaar_D (Nagaland),Dimapur_Sovima_I (Nagaland),E,ANY,ANY,ANY,Express,Guwahati_E,0002,0030;0130;0730;1330;1830
Dimapur_PuranaBazaar_D (Nagaland),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,0023,0030;0330;0830;1230;1500;2030;2330
Dimapur_Sovima_D (Nagaland),Dimapur_Sovima_I (Nagaland),E,ANY,ANY,ANY,Express,Guwahati_E,0002,0030;0130;0730;1330;1830
Dimapur_Sovima_D (Nagaland),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,0023,0030;0330;0830;1230;1500;2030;2330
Dimapur_Sovima_I (Nagaland),Dimapur_Sovima_I (Nagaland),E,ANY,ANY,ANY,Express,Guwahati_E,0002,0030;0130;0730;1330;1830
Dimapur_Sovima_I (Nagaland),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,0023,0030;0330;0830;1230;1500;2030;2330
Dimapur_SugarMillClny_D (Nagaland),Dimapur_Sovima_I (Nagaland),E,ANY,ANY,ANY,Express,Guwahati_E,0002,0030;0130;0730;1330;1830
Dimapur_SugarMillClny_D (Nagaland),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,0023,0030;0330;0830;1230;1500;2030;2330
Dimapur_WalfordColony_D (Nagaland),Dimapur_Sovima_I (Nagaland),E,ANY,ANY,ANY,Express,Guwahati_E,0002,0030;0130;0730;1330;1830
Dimapur_WalfordColony_D (Nagaland),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,0023,0030;0330;0830;1230;1500;2030;2330
Dinanagar_AryaNagar_D (Punjab),Pathankot_Kahanpur_H (Punjab),ANY,ANY,ANY,ANY,Surface,Chandigarh_N,0043,0030;0330;0830;1230;1500;2030;2330
Dinanagar_KakaHosp_D (Punjab),Pathankot_Kahanpur_H (Punjab),ANY,ANY,ANY,ANY,Surface,Chandigarh_N,0043,0030;0330;0830;1230;1500;2030;2330
Dinara_Wardno7_D (Bihar),Patna_Janarjanpur_H (Bihar),E,ANY,ANY,ANY,Express,Patna_E,0023,0030;0130;0730;1330;1830
Dinara_Wardno7_D (Bihar),Sasaram_Karwandiya_I (Bihar),S,ANY,ANY,ANY,Surface,Sasaram_E,0033,0130;0330;0900;1700;2330
Dindigul_Chinniahpuram_D (Tamil Nadu),Madurai_Avaniyapuram_H (Tamil Nadu),E,ANY,ANY,ANY,Express,Madurai_S,0023,0030;0130;0730;1330;1830
Dindigul_Chinniahpuram_D (Tamil Nadu),Madurai_Avaniyapuram_H (Tamil Nadu),S,ANY,ANY,ANY,Surface,Madurai_S,0056,0030;0330;0830;1230;1500;2030;2330
Dindigul_Kottapatti_D (Tamil Nadu),Madurai_Avaniyapuram_H (Tamil Nadu),E,ANY,ANY,ANY,Express,Madurai_S,0023,0030;0130;0730;1330;1830
Dindigul_Kottapatti_D (Tamil Nadu),Madurai_Avaniyapuram_H (Tamil Nadu),S,ANY,ANY,ANY,Surface,Madurai_S,0056,0030;0330;0830;1230;1500;2030;2330
Dindigul_Puthupatti_D (Tamil Nadu),Madurai_Avaniyapuram_H (Tamil Nadu),E,ANY,ANY,ANY,Express,Madurai_S,0023,0030;0130;0730;1330;1830
Dindigul_Puthupatti_D (Tamil Nadu),Madurai_Avaniyapuram_H (Tamil Nadu),S,ANY,ANY,ANY,Surface,Madurai_S,0056,0030;0330;0830;1230;1500;2030;2330
DindoriMH_VijayNagar_D (Maharashtra),Nashik_Satpurcolony_H (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0020,0030;0130;0730;1330;1830
DindoriMH_VijayNagar_D (Maharashtra),Indore_Dakachya_GW (Madhya Pradesh),S,ANY,ANY,ANY,Surface,Indore_W,0053,0030;0500
Dindori_Deoramal_D (Madhya Pradesh),Shahdol_Jamui_I (Madhya Pradesh),ANY,ANY,ANY,ANY,Surface,Bhopal_W,0036,0030;0330;0830;1230;1500;2030;2330
Dindori_Gadasarai_D (Madhya Pradesh),Shahdol_Jamui_I (Madhya Pradesh),ANY,ANY,ANY,ANY,Surface,Bhopal_W,0036,0030;0330;0830;1230;1500;2030;2330
Dindori_Gannaguda1_DPP (Madhya Pradesh),Shahdol_Jamui_I (Madhya Pradesh),ANY,ANY,ANY,ANY,Surface,Bhopal_W,0036,0030;0330;0830;1230;1500;2030;2330
Dindori_Gannaguda_DPP (Madhya Pradesh),Shahdol_Jamui_I (Madhya Pradesh),ANY,ANY,ANY,ANY,Surface,Bhopal_W,0036,0030;0330;0830;1230;1500;2030;2330
Dinhata_Ward16_D (West Bengal),Siliguri_Jugibhita_GW (West Bengal),E,ANY,ANY,ANY,Express,Siliguri_E,0007,0030;0130;0730;1330;1830
Dinhata_Ward16_D (West Bengal),Siliguri_Jugibhita_GW (West Bengal),S,ANY,ANY,ANY,Surface,Siliguri_E,0020,0030;0330;0830;1230;1500;2030;2330
Dinhata_WardNo6_D (West Bengal),Siliguri_Jugibhita_GW (West Bengal),E,ANY,ANY,ANY,Express,Siliguri_E,0007,0030;0130;0730;1330;1830
Dinhata_WardNo6_D (West Bengal),Siliguri_Jugibhita_GW (West Bengal),S,ANY,ANY,ANY,Surface,Siliguri_E,0020,0030;0330;0830;1230;1500;2030;2330
Diphu_ShymColony_D (Assam),Nagaon_Bangthai_H (Assam),E,ANY,ANY,ANY,Express,Guwahati_E,0012,0030;0130;0730;1330;1830
Diphu_ShymColony_D (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,0023,0030;0330;0830;1230;1500;2030;2330
