NDC_CODE,MAPPED_NDC_CODE,MODE,PRIORITY,VOLUME,CLIENT,BAG_TYPE,BAG_IDENTIFIER,PTL_ID,ptl_cutoff_time
Mumbai_KhargharSector20_D (Maharashtra),Mumbai_MahapeMIDC2_I (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0018,0030;0430;2030;2230
Mumbai_KoparKhairane1_D (Maharashtra),Mumbai_MahapeMIDC2_I (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0019,0030;0430;2030;2230
Mumbai_MahapeMIDC2_I (Maharashtra),Mumbai_MahapeMIDC2_I (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0020,0030;0430;2030;2230
Mumbai_Mahim_D (Maharashtra),Mumbai_Chinchpokli_I (Maharashtra),S,ANY,ANY,ANY,Surface,Mumbai_W,0021,0500;2230
Mumbai_Manpada1_D (Maharashtra),Mumbai_Patlipada_I (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0022,2130
Mumbai_Midctaloja_D (Maharashtra),Mumbai_MahapeMIDC2_I (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0023,0030;0430;2030;2230
Mumbai_MulundEast_D (Maharashtra),Mumbai_Patlipada_I (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0024,2130
Mumbai_MulundWest_D (Maharashtra),Mumbai_Patlipada_I (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0025,2130
Mumbai_Mumbra_D (Maharashtra),Mumbai_Patlipada_I (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0026,2130
Mumbai_NerulSector28_D (Maharashtra),Mumbai_MahapeMIDC2_I (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0027,0030;0430;2030;2230
Mumbai_Palaspe2_D (Maharashtra),Mumbai_MahapeMIDC2_I (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0028,0030;0430;2030;2230
Mumbai_Palidevad_D (Maharashtra),Mumbai_MahapeMIDC2_I (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0029,0030;0430;2030;2230
Mumbai_Panvel_2_D (Maharashtra),Mumbai_MahapeMIDC2_I (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0030,0030;0430;2030;2230
Mumbai_Parel_D (Maharashtra),Mumbai_Chinchpokli_I (Maharashtra),S,ANY,ANY,ANY,Surface,Mumbai_W,0031,0500;2230
Mumbai_Patlipada_I (Maharashtra),Mumbai_Patlipada_I (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0032,2130
Mumbai_Prabhadevi_D (Maharashtra),Mumbai_Chinchpokli_I (Maharashtra),S,ANY,ANY,ANY,Surface,Mumbai_W,0033,0500;2230
Mumbai_Seawoods_D (Maharashtra),Mumbai_MahapeMIDC2_I (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0034,0030;0430;2030;2230
Mumbai_ShivajiNagar_D (Maharashtra),Mumbai_Chinchpokli_I (Maharashtra),S,ANY,ANY,ANY,Surface,Mumbai_W,0035,0500;2230
Mumbai_Sion_D (Maharashtra),Mumbai_Chinchpokli_I (Maharashtra),S,ANY,ANY,ANY,Surface,Mumbai_W,0036,0500;2230
Mumbai_Talojamidc_D (Maharashtra),Mumbai_MahapeMIDC2_I (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0037,0030;0430;2030;2230
Mumbai_TalojaPhase2_D (Maharashtra),Mumbai_MahapeMIDC2_I (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0038,0030;0430;2030;2230
Mumbai_Taloja_D (Maharashtra),Mumbai_MahapeMIDC2_I (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0039,0030;0430;2030;2230
Mumbai_Tardeo1_D (Maharashtra),Mumbai_Chinchpokli_I (Maharashtra),S,ANY,ANY,ANY,Surface,Mumbai_W,0040,0500;2230
Mumbai_ThaneW_D (Maharashtra),Mumbai_Patlipada_I (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0041,2130
Mumbai_Umerkhadi_D (Maharashtra),Mumbai_Chinchpokli_I (Maharashtra),S,ANY,ANY,ANY,Surface,Mumbai_W,0042,0500;2230
Mumbai_Upvan_D (Maharashtra),Mumbai_Patlipada_I (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0043,2130
Mumbai_Vadghar_D (Maharashtra),Mumbai_MahapeMIDC2_I (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0044,0030;0430;2030;2230
Mumbai_VashiAPMC_D (Maharashtra),Mumbai_MahapeMIDC2_I (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0045,0030;0430;2030;2230
Mumbai_VashiWard_D (Maharashtra),Mumbai_MahapeMIDC2_I (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0046,0030;0430;2030;2230
Mumbai_VasiNaka_D (Maharashtra),Mumbai_Chinchpokli_I (Maharashtra),S,ANY,ANY,ANY,Surface,Mumbai_W,0047,0500;2230
Mumbai_Wadala_D (Maharashtra),Mumbai_Chinchpokli_I (Maharashtra),S,ANY,ANY,ANY,Surface,Mumbai_W,0048,0500;2230
Mumbai_WagleIndusEstate_D (Maharashtra),Mumbai_Patlipada_I (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0049,2130
Mumbai_XB_INT (Maharashtra),Delhi_Airport_INTL (Delhi),E,ANY,ANY,ANY,Express,INTL_N,0050,0030;0430;2030;2230
Munger_Kaura_D (Bihar),Lakhisarai_Central_I_2 (Bihar),S,ANY,ANY,ANY,Surface,Patna_E,0051,0330;0900;1700;2330
Murarai_Birbhumi_D (West Bengal),Berhampore_Mankara_I (West Bengal),E,ANY,ANY,ANY,Express,Kolkata_E,0052,0030;0430;2030;2230
Murshidabad_Jiaganj_D (West Bengal),Berhampore_Mankara_I (West Bengal),E,ANY,ANY,ANY,Express,Kolkata_E,0053,0030;0430;2030;2230
Nagpur_AnantNagar_D (Maharashtra),Nagpur_AnantNagar_D (Maharashtra),S,ANY,ANY,ANY,Surface,Nagpur_W,0054,0030;0330;0830;1230;1500;2030;2330
Narayanpet_Ashoknagar_D (Telangana),Mahbubnagar_Boyapally_I (Telangana),S,ANY,ANY,ANY,Surface,Hyderabad_S,0055,0500;2230
Narsapur_Sakhinetipalli_DPP (Andhra Pradesh),Rajahmundry_Rajanagaram_H (Andhra Pradesh),S,ANY,ANY,ANY,Surface,Vijayawada_S,0056,0500;2230
Narsinghgarh_Bypassroad_D (Madhya Pradesh),Bhopal_Pipaliya_H (Madhya Pradesh),S,ANY,ANY,ANY,Surface,Bhopal_W,0057,0030;0330;0830;1230;1500;2030;2330
Nasrullaganj_RujanKhedi_D (Madhya Pradesh),Bhopal_Pipaliya_H (Madhya Pradesh),S,ANY,ANY,ANY,Surface,Bhopal_W,0058,0030;0330;0830;1230;1500;2030;2330
Naugchia_Nagarpara_DPP (Bihar),Patna_Janarjanpur_H (Bihar),S,ANY,ANY,ANY,Surface,Patna_E,0059,0030;0330;0830;1230;1500;2030;2330
Naugchia_Vijayght_D (Bihar),Patna_Janarjanpur_H (Bihar),S,ANY,ANY,ANY,Surface,Patna_E,0060,0030;0330;0830;1230;1500;2030;2330
Nayagarh_Mathakhajuria_D (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,0002,0030;0430;2030;2230
Nayagarh_Sundaria_D (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,0003,0030;0430;2030;2230
Nazirpur_Thanarpara_D (West Bengal),Berhampore_Mankara_I (West Bengal),E,ANY,ANY,ANY,Express,Kolkata_E,0004,0030;0430;2030;2230
Neemkathana_Chhawani_D (Rajasthan),Sikar_IndustrialArea_I (Rajasthan),ANY,ANY,ANY,ANY,Surface,Jaipur_N,0005,0030;0330;0830;1230;1500;2030;2330
Nepanagar_Ward4_D (Madhya Pradesh),Jalgaon_MIDC_I (Maharashtra),S,ANY,ANY,ANY,Surface,Jalgaon_W,0006,0500;2230
Nimapara_Bishnupur_D (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,0007,0030;0430;2030;2230
Nimapara_MahabirClny_D (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,0008,0030;0430;2030;2230
Nirakarpur_Nanapada_D (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,0009,0030;0430;2030;2230
Nirakarpur_Rameswar_D (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,0010,0030;0430;2030;2230
NizamabadUP_UnionBnk_D (Uttar Pradesh),Azamgarh_Husanganj_H (Uttar Pradesh),E,ANY,ANY,ANY,Express,Varanasi_N,0011,0030;0430;2030;2230
Nowda_Amtala_DPP (West Bengal),Berhampore_Mankara_I (West Bengal),E,ANY,ANY,ANY,Express,Kolkata_E,0012,0030;0430;2030;2230
Oras_Ranbambuli_D (Maharashtra),Goa_Hub (Goa),S,ANY,ANY,ANY,Surface,Goa_W,0013,0030;0330;0830;1230;1500;2030;2330
Pachora_AadarshNagar_D (Maharashtra),Jalgaon_MIDC_I (Maharashtra),S,ANY,ANY,ANY,Surface,Jalgaon_W,0014,0500;2230
Pachora_Kajgaon_DPP (Maharashtra),Jalgaon_MIDC_I (Maharashtra),S,ANY,ANY,ANY,Surface,Jalgaon_W,0015,0500;2230
Pachora_PungaonRoad_D (Maharashtra),Jalgaon_MIDC_I (Maharashtra),S,ANY,ANY,ANY,Surface,Jalgaon_W,0016,0500;2230
Pachore_AnandNagar_D (Madhya Pradesh),Bhopal_Pipaliya_H (Madhya Pradesh),S,ANY,ANY,ANY,Surface,Bhopal_W,0017,0030;0330;0830;1230;1500;2030;2330
Pachore_Bhojpuriya_D (Madhya Pradesh),Bhopal_Pipaliya_H (Madhya Pradesh),S,ANY,ANY,ANY,Surface,Bhopal_W,0018,0030;0330;0830;1230;1500;2030;2330
Palamaner_Gobillakutur_D (Andhra Pradesh),Vellore_Avrmpalyam_I (Tamil Nadu),S,ANY,ANY,ANY,Surface,Vellore_S,0019,430
Palamaner_Kurappali_D (Andhra Pradesh),Vellore_Avrmpalyam_I (Tamil Nadu),S,ANY,ANY,ANY,Surface,Vellore_S,0020,430
Palamaner_Rangapuram_D (Andhra Pradesh),Vellore_Avrmpalyam_I (Tamil Nadu),S,ANY,ANY,ANY,Surface,Vellore_S,0021,430
Pandua_NvplyDPP_D (West Bengal),Bardhaman_Ulhas_I (West Bengal),E,ANY,ANY,ANY,Express,Kolkata_E,0022,0030;0430;2030;2230
Paradip_Pipal_D (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,0023,0030;0430;2030;2230
Para_Dubra_DPP (West Bengal),Dhanbad_Tilabani_H (Jharkhand),E,ANY,ANY,ANY,Express,Dhanbad_E,0024,0030;0430;2030;2230
Pathalgaon_Jashpur_D (Chhattisgarh),Ambikapur_Bouripara_I (Chhattisgarh),E,ANY,ANY,ANY,Express,Ambikapur_W,0025,0030;0430;2030;2230
Pathalgaon_Kargilchowk_D (Chhattisgarh),Ambikapur_Bouripara_I (Chhattisgarh),E,ANY,ANY,ANY,Express,Ambikapur_W,0026,0030;0430;2030;2230
PatnaCH_Pipardand_D (Chhattisgarh),Ambikapur_Bouripara_I (Chhattisgarh),E,ANY,ANY,ANY,Express,Ambikapur_W,0027,0030;0430;2030;2230
Patna_Adarshnagar_D (Bihar),Patna_Janarjanpur_H (Bihar),S,ANY,ANY,ANY,Surface,Patna_E,0028,0030;0330;0830;1230;1500;2030;2330
Patna_Alinagar_D (Bihar),Patna_Janarjanpur_H (Bihar),S,ANY,ANY,ANY,Surface,Patna_E,0029,0030;0330;0830;1230;1500;2030;2330
Patna_Bankipurgorakh_D (Bihar),Patna_Janarjanpur_H (Bihar),S,ANY,ANY,ANY,Surface,Patna_E,0030,0030;0330;0830;1230;1500;2030;2330
Patna_Begampur_D (Bihar),Patna_Janarjanpur_H (Bihar),S,ANY,ANY,ANY,Surface,Patna_E,0031,0030;0330;0830;1230;1500;2030;2330
Patna_Chanakyavihar_D (Bihar),Patna_Janarjanpur_H (Bihar),S,ANY,ANY,ANY,Surface,Patna_E,0032,0030;0330;0830;1230;1500;2030;2330
Patna_Chhotipahari_D (Bihar),Patna_Janarjanpur_H (Bihar),S,ANY,ANY,ANY,Surface,Patna_E,0033,0030;0330;0830;1230;1500;2030;2330
Patna_Chhotipahari_L (Bihar),Patna_Janarjanpur_H (Bihar),S,ANY,ANY,ANY,Surface,Patna_E,0034,0030;0330;0830;1230;1500;2030;2330
Patna_Dhanaut_D (Bihar),Patna_Janarjanpur_H (Bihar),S,ANY,ANY,ANY,Surface,Patna_E,0035,0030;0330;0830;1230;1500;2030;2330
Patna_Gaighat (Bihar),Patna_Janarjanpur_H (Bihar),S,ANY,ANY,ANY,Surface,Patna_E,0036,0030;0330;0830;1230;1500;2030;2330
Patna_Janarjanpur_H (Bihar),Patna_Janarjanpur_H (Bihar),S,ANY,ANY,ANY,Surface,Patna_E,0037,0030;0330;0830;1230;1500;2030;2330
Patna_Janarjanpur_R (Bihar),Patna_Janarjanpur_H (Bihar),S,ANY,ANY,ANY,Surface,Patna_E,0038,0030;0330;0830;1230;1500;2030;2330
Patna_Kankarbagh_D (Bihar),Patna_Janarjanpur_H (Bihar),S,ANY,ANY,ANY,Surface,Patna_E,0039,0030;0330;0830;1230;1500;2030;2330
Patna_Mahuli_D (Bihar),Patna_Janarjanpur_H (Bihar),S,ANY,ANY,ANY,Surface,Patna_E,0040,0030;0330;0830;1230;1500;2030;2330
Patna_PatliputraColony_D (Bihar),Patna_Janarjanpur_H (Bihar),S,ANY,ANY,ANY,Surface,Patna_E,0041,0030;0330;0830;1230;1500;2030;2330
Patna_PhulwariSharif_D (Bihar),Patna_Janarjanpur_H (Bihar),S,ANY,ANY,ANY,Surface,Patna_E,0042,0030;0330;0830;1230;1500;2030;2330
Patna_PhulwariSharif_L (Bihar),Patna_Janarjanpur_H (Bihar),S,ANY,ANY,ANY,Surface,Patna_E,0043,0030;0330;0830;1230;1500;2030;2330
Patna_Postalpark_D (Bihar),Patna_Janarjanpur_H (Bihar),S,ANY,ANY,ANY,Surface,Patna_E,0044,0030;0330;0830;1230;1500;2030;2330
Patna_Sampatchak_D (Bihar),Patna_Janarjanpur_H (Bihar),S,ANY,ANY,ANY,Surface,Patna_E,0045,0030;0330;0830;1230;1500;2030;2330
Patna_Sonagopalpur_H (Bihar),Patna_Janarjanpur_H (Bihar),S,ANY,ANY,ANY,Surface,Patna_E,0046,0030;0330;0830;1230;1500;2030;2330
Patna_TransportNagar_D (Bihar),Patna_Janarjanpur_H (Bihar),S,ANY,ANY,ANY,Surface,Patna_E,0047,0030;0330;0830;1230;1500;2030;2330
Patna_West (Bihar),Patna_Janarjanpur_H (Bihar),S,ANY,ANY,ANY,Surface,Patna_E,0048,0030;0330;0830;1230;1500;2030;2330
Pavapuri_Jalmandirrd_D (Bihar),Patna_Janarjanpur_H (Bihar),S,ANY,ANY,ANY,Surface,Patna_E,0049,0030;0330;0830;1230;1500;2030;2330
Penugonda_GandhiChowk_DPP (Andhra Pradesh),Rajahmundry_Rajanagaram_H (Andhra Pradesh),S,ANY,ANY,ANY,Surface,Vijayawada_S,0050,0500;2230
Peterbar_GagiDPP_D (Jharkhand),Dhanbad_Tilabani_H (Jharkhand),E,ANY,ANY,ANY,Express,Dhanbad_E,0051,0030;0430;2030;2230
Phusro_Gumia_DPP (Jharkhand),Dhanbad_Tilabani_H (Jharkhand),E,ANY,ANY,ANY,Express,Dhanbad_E,0052,0030;0430;2030;2230
Phusro_SinghNagar_D (Jharkhand),Dhanbad_Tilabani_H (Jharkhand),E,ANY,ANY,ANY,Express,Dhanbad_E,0053,0030;0430;2030;2230
Pichhore_Bachron_D (Madhya Pradesh),Jhansi_Nandanpura_I (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Gwalior_W,0054,0500;2230
Pilkhuwa_Bholapuri_D (Uttar Pradesh),Pilkhuwa_Bholapuri_D (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Gurgaon_N,0055,415
Pipariya_PachmrhiRd_DPP (Madhya Pradesh),Bhopal_Pipaliya_H (Madhya Pradesh),S,ANY,ANY,ANY,Surface,Bhopal_W,0056,0030;0330;0830;1230;1500;2030;2330
Pipili_Hasanapur_D (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,0057,0030;0430;2030;2230
Plassey_Janakinagar1_D (West Bengal),Berhampore_Mankara_I (West Bengal),E,ANY,ANY,ANY,Express,Kolkata_E,0058,0030;0430;2030;2230
Polavaram_Collageroad_DPP (Andhra Pradesh),Rajahmundry_Rajanagaram_H (Andhra Pradesh),S,ANY,ANY,ANY,Surface,Vijayawada_S,0059,0500;2230
Polur_Kadaladi_D (Tamil Nadu),Vellore_Avrmpalyam_I (Tamil Nadu),S,ANY,ANY,ANY,Surface,Vellore_S,0060,430
Poonchh_AranchRd_D (Uttar Pradesh),Jhansi_Nandanpura_I (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Gwalior_W,0061,0500;2230
Poriyahat_Jogia_D (Jharkhand),Dhanbad_Tilabani_H (Jharkhand),E,ANY,ANY,ANY,Express,Dhanbad_E,0062,0030;0430;2030;2230
Premnagar_Sadakpara1_D (Chhattisgarh),Ambikapur_Bouripara_I (Chhattisgarh),E,ANY,ANY,ANY,Express,Ambikapur_W,0063,0030;0430;2030;2230
Prithvipur_JeronRd_DPP (Madhya Pradesh),Jhansi_Nandanpura_I (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Gwalior_W,0060,0500;2230
Prithvipur_NiwariRd_D (Madhya Pradesh),Jhansi_Nandanpura_I (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Gwalior_W,0060,0500;2230
Prithvipur_Niwari_D (Madhya Pradesh),Jhansi_Nandanpura_I (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Gwalior_W,0060,0500;2230
Proddatur_Bollavaram_D (Andhra Pradesh),Cuddapah_Aravindnagar_I (Andhra Pradesh),E,ANY,ANY,ANY,Express,Hyderabad_S,0060,0030;0430;2030;2230
Proddatur_Moragudi_DPP (Andhra Pradesh),Cuddapah_Aravindnagar_I (Andhra Pradesh),E,ANY,ANY,ANY,Express,Hyderabad_S,0060,0030;0430;2030;2230
Pulivendula_Venkatapurm_D (Andhra Pradesh),Cuddapah_Aravindnagar_I (Andhra Pradesh),E,ANY,ANY,ANY,Express,Hyderabad_S,0060,0030;0430;2030;2230
Punganur_Kummaranatham_D (Andhra Pradesh),Vellore_Avrmpalyam_I (Tamil Nadu),S,ANY,ANY,ANY,Surface,Vellore_S,0060,430
Punsia_Bounsi_DPP (Bihar),Lakhisarai_Central_I_2 (Bihar),S,ANY,ANY,ANY,Surface,Patna_E,0060,0330;0900;1700;2330
Puri_Gopinathapur_DPP (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,0060,0030;0430;2030;2230
Puri_Kanjia_DPP (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,0060,0030;0430;2030;2230
Puri_Purussottamnagar_D (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,0060,0030;0430;2030;2230
Puri_Sakhigopal_DPP (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,0060,0030;0430;2030;2230
Raghunathganj_Lalgola_DPP (West Bengal),Berhampore_Mankara_I (West Bengal),E,ANY,ANY,ANY,Express,Kolkata_E,0060,0030;0430;2030;2230
Raghunathganj_NH12_D (West Bengal),Berhampore_Mankara_I (West Bengal),E,ANY,ANY,ANY,Express,Kolkata_E,0060,0030;0430;2030;2230
Raghunathganj_Talai_D (West Bengal),Berhampore_Mankara_I (West Bengal),E,ANY,ANY,ANY,Express,Kolkata_E,0060,0030;0430;2030;2230
Raghunathpur_DhnwtiKhp_D (Bihar),Chhapra_Newajitola_I (Bihar),S,ANY,ANY,ANY,Surface,Patna_E,0060,0030;0330;0830;1230;1500;2030;2330
Raghunathpur_Nutandih_D (West Bengal),Dhanbad_Tilabani_H (Jharkhand),E,ANY,ANY,ANY,Express,Dhanbad_E,0060,0030;0430;2030;2230
Raipur_Govindnagar_D (Chhattisgarh),Raipur_Govindnagar_D (Chhattisgarh),S,ANY,ANY,ANY,Surface,Raipur_W,0060,0030;0330;0830;1230;1500;2030;2330
Rairakhol_KachariRd_DPP (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,0060,0030;0430;2030;2230
Rairangpur_Sanchampauda_D (Orissa),Jamshedpur_Asanbani_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0060,0030;0330;0830;1230;1500;2030;2330
Raisen_Gopalpur_DPP (Madhya Pradesh),Bhopal_Pipaliya_H (Madhya Pradesh),S,ANY,ANY,ANY,Surface,Bhopal_W,0060,0030;0330;0830;1230;1500;2030;2330
Rajahmundry_AlcotGrdn_D (Andhra Pradesh),Rajahmundry_Rajanagaram_H (Andhra Pradesh),S,ANY,ANY,ANY,Surface,Vijayawada_S,0060,0500;2230
Rajahmundry_Morampudi_D (Andhra Pradesh),Rajahmundry_Rajanagaram_H (Andhra Pradesh),S,ANY,ANY,ANY,Surface,Vijayawada_S,0060,0500;2230
Rajahmundry_Rajanagaram_D (Andhra Pradesh),Rajahmundry_Rajanagaram_H (Andhra Pradesh),S,ANY,ANY,ANY,Surface,Vijayawada_S,0060,0500;2230
Rajahmundry_Rajanagaram_H (Andhra Pradesh),Rajahmundry_Rajanagaram_H (Andhra Pradesh),S,ANY,ANY,ANY,Surface,Vijayawada_S,0060,0500;2230
Rajahmundry_Tummalava_D (Andhra Pradesh),Rajahmundry_Rajanagaram_H (Andhra Pradesh),S,ANY,ANY,ANY,Surface,Vijayawada_S,0060,0500;2230
Rajampet_BypassRd_D (Andhra Pradesh),Cuddapah_Aravindnagar_I (Andhra Pradesh),E,ANY,ANY,ANY,Express,Hyderabad_S,0060,0030;0430;2030;2230
Rajdhanwar_Mayaramtola_D (Jharkhand),Dhanbad_Tilabani_H (Jharkhand),E,ANY,ANY,ANY,Express,Dhanbad_E,0060,0030;0430;2030;2230
Rajesultanpur_PadumprMkt_D (Uttar Pradesh),Azamgarh_Husanganj_H (Uttar Pradesh),E,ANY,ANY,ANY,Express,Varanasi_N,0060,0030;0430;2030;2230
RajpurCH_Nawki_D (Chhattisgarh),Ambikapur_Bouripara_I (Chhattisgarh),E,ANY,ANY,ANY,Express,Ambikapur_W,0060,0030;0430;2030;2230
Ramanujganj_Wadafnagarrd_D (Chhattisgarh),Ambikapur_Bouripara_I (Chhattisgarh),E,ANY,ANY,ANY,Express,Ambikapur_W,0060,0030;0430;2030;2230
Ramgarh_Khoor_D (Rajasthan),Sikar_IndustrialArea_I (Rajasthan),ANY,ANY,ANY,ANY,Surface,Jaipur_N,0060,0030;0330;0830;1230;1500;2030;2330
Rampachodavaram_Horeb_DPP (Andhra Pradesh),Rajahmundry_Rajanagaram_H (Andhra Pradesh),S,ANY,ANY,ANY,Surface,Vijayawada_S,0060,0500;2230
Rampurhat_Sanghatamore_D (West Bengal),Berhampore_Mankara_I (West Bengal),E,ANY,ANY,ANY,Express,Kolkata_E,0060,0030;0430;2030;2230
Rampurhat_Suri_D (West Bengal),Berhampore_Mankara_I (West Bengal),E,ANY,ANY,ANY,Express,Kolkata_E,0060,0030;0430;2030;2230
Ranchi_HinooChowk_D (Jharkhand),Ranchi_HinooChowk_D (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0060,0030;0330;0830;1230;1500;2030;2330
Ranipet_Gandhinagar_D (Tamil Nadu),Vellore_Avrmpalyam_I (Tamil Nadu),S,ANY,ANY,ANY,Surface,Vellore_S,0060,430
Ranka_Godarmana1_D (Jharkhand),Ambikapur_Bouripara_I (Chhattisgarh),E,ANY,ANY,ANY,Express,Ambikapur_W,0060,0030;0430;2030;2230
Ratangarh_Goldencolony_D (Rajasthan),Sikar_IndustrialArea_I (Rajasthan),ANY,ANY,ANY,ANY,Surface,Jaipur_N,0060,0030;0330;0830;1230;1500;2030;2330
Ratanpura_MubarDPP_D (Uttar Pradesh),Azamgarh_Husanganj_H (Uttar Pradesh),E,ANY,ANY,ANY,Express,Varanasi_N,0060,0030;0430;2030;2230
Ratia_EmployeesColony_D (Haryana),Hisar_Pirawali_H (Haryana),ANY,ANY,ANY,ANY,Surface,Gurgaon_N,0060,0030;0330;0830;1230;1500;2030;2330
Raver_BurhanpurRoad_D (Maharashtra),Jalgaon_MIDC_I (Maharashtra),S,ANY,ANY,ANY,Surface,Jalgaon_W,0060,0500;2230
Rayachoti_Chenamukapale_D (Andhra Pradesh),Cuddapah_Aravindnagar_I (Andhra Pradesh),E,ANY,ANY,ANY,Express,Hyderabad_S,0060,0030;0430;2030;2230
Rayachoti_Mangalapalli_D (Andhra Pradesh),Cuddapah_Aravindnagar_I (Andhra Pradesh),E,ANY,ANY,ANY,Express,Hyderabad_S,0060,0030;0430;2030;2230
Rayachoti_Tsundupalli_D (Andhra Pradesh),Cuddapah_Aravindnagar_I (Andhra Pradesh),E,ANY,ANY,ANY,Express,Hyderabad_S,0060,0030;0430;2030;2230
Razole_Sivakodu_D (Andhra Pradesh),Rajahmundry_Rajanagaram_H (Andhra Pradesh),S,ANY,ANY,ANY,Surface,Vijayawada_S,0060,0500;2230
Reengus_TegoreViharColony_D (Rajasthan),Sikar_IndustrialArea_I (Rajasthan),ANY,ANY,ANY,ANY,Surface,Jaipur_N,0060,0030;0330;0830;1230;1500;2030;2330
Renwal_Wardno4_D (Rajasthan),Sikar_IndustrialArea_I (Rajasthan),ANY,ANY,ANY,ANY,Surface,Jaipur_N,0060,0030;0330;0830;1230;1500;2030;2330
Rewa_Gadariya_D (Madhya Pradesh),Rewa_Gadariya_D (Madhya Pradesh),ANY,ANY,ANY,ANY,Surface,Allahabad_N,0060,0030;0330;0830;1230;1500;2030;2330
Roorkee_Rampur_D (Uttarakhand),Roorkee_Rampur_D (Uttarakhand),ANY,ANY,ANY,ANY,Surface,Dehradun_N,0060,415
Rosera_HanumanTemple_D (Bihar),Patna_Janarjanpur_H (Bihar),S,ANY,ANY,ANY,Surface,Patna_E,0060,0030;0330;0830;1230;1500;2030;2330
Rupnarayanpur_Salanpur_D (West Bengal),Dhanbad_Tilabani_H (Jharkhand),E,ANY,ANY,ANY,Express,Dhanbad_E,0060,0030;0430;2030;2230
Sahebpurkml_Mohnpr_D (Bihar),Patna_Janarjanpur_H (Bihar),S,ANY,ANY,ANY,Surface,Patna_E,0060,0030;0330;0830;1230;1500;2030;2330
Samarlakota_Sriramnagar_D (Andhra Pradesh),Rajahmundry_Rajanagaram_H (Andhra Pradesh),S,ANY,ANY,ANY,Surface,Vijayawada_S,0060,0500;2230
Sambalpur_Bareipali_D (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,0060,0030;0430;2030;2230
